title,content,date
Autre : Apollo Global Management et d’autres investisseurs font place à Searchlight Capital chez l’équipementier aéronautique Latécoère,"Apollo Global Management, Monarch et CVI Partners cèdent leur participation minoritaire de 26% dans Latécoère (659 M€ de CA en 2018, Midi-Pyrénées / FRA), équipementier aéronautique construisant des aérostructures et des systèmes embarqués pour avions, au profit du fonds américain Searchlight Capital Partners. Pour information, Apollo Global Management est entré au capital de l’équipementier aéronautique en 2015 aux côtés de Tikehau Capital et d'Irdi Soridec Gestion (presse)",05/04/2019
Cession : Le commissionaire de transport LV Overseas réorganise son capital,"LV Overseas (152 M€ de CA en 2018, Haute-Normandie / FRA), commissionnaire de transport spécialisé dans le fret aérien et maritime ainsi que les services douaniers, réorganise son capital. Après des négociations exclusives entre 21 Invest et Azulis Capital, la société quitte le portefeuille d’Azulis Capital, qui détenait la majorité du capital depuis 2012, pour rejoindre celui de 21 Invest. L’équipe de la direction réinvestit dans la société aux côtés du groupe Balguerie et de BNP Paribas Développement. Il s'agit du troisième investissement de 21 Centrale Partners V, fonds géré par 21 Invest (21 Invest, communiqué de presse)",05/04/2019
Cession : Siparex se retire du capital de la plateforme de gestion de l'écosystème immobilier Intent Technologies,"Actionnaire depuis 2013 via XAnge, Siparex se retire du capital de Intent Technologies (Nord-Pas-de-Calais, FRA), société spécialisée dans le développement d'une plateforme logicielle consacrée à l'industrie immobilière pour permettre l'optimisation du partage d'information pour la construction d'une propriété. Cette opération résulte de l'entrée de Nexity et de la Banque des Territoires au capital d'Intent Technologies (presse)",05/04/2019
Acquisition : Eurazeo entre au capital du spécialiste en boissons gazeuses à mélanger Q Mixers,"Via Eurazeo Brands, Eurazeo investit 40 M$ dans Q Mixers (New-York / USA), marque de boissons gazeuses à mélanger utilisées pour la préparation de cocktails. Par cette transaction, le fonds prend une participation minoritaire dans l’entreprise aux cotés de ses fondateurs et d’autres actionnaires. Ce premier investissement d’Eurazeo Brands dans le secteur de l’agroalimentaire viendra soutenir la stratégie marketing de Q Mixers et alimenter sa croissance continue (Eurazeo, communiqué de presse)",05/04/2019
Autre : Tikehau et Bpifrance injectent 38 M€ dans le fournisseur d’isolants thermiques ADDEV Materials,"Accompagné par Naxicap Partners, ADDEV Materials (110 M€ de CA en 2018, Rhône-Alpes / FRA), groupe spécialisé dans la conception et la fabrication de matériaux haute performance sur mesure résistant aux températures et courants élevés à destination de l’industrie, a reçu un investissement de 38 M€ de la part de Bpifrance et de Tikehau Growth Equity II, fonds géré par Tikehau Capital. L’investissement de Bpifrance et de Tikehau servira à accélérer le développement de ADDEV sur des marchés en forte croissance en Europe et en Amérique du Nord (Tikehau Capital, communiqué de presse)",05/04/2019
Autre : Creadev soutient la plateforme de challenge open innovation Agorize,"Accompagné par Sofiouest, Iris Capital et Capnamic Ventures, Creadev participe au tour de table de 13 M€ mené par Agorize (Île-de-France / FRA), plateforme proposant des challenges open innovation en ligne qui permettent aux étudiants, aux développeurs et aux startups de se faire connaître auprès des investisseurs et des entreprises. Cet investissement viendra soutenir l’expansion internationale de la startup (presse)",05/04/2019
Build-up : Trigo Group s’empare du fournisseur de services industriels QSSL Industrieservice,"Détenue majoritairement par Ardian, Trigo Group (289 M€ de CA en 2016, Île-de-France / FRA), société française spécialisée en contrôle qualité, ingénierie qualité et métrologie, s’empare de QSSL Industrieservice (Bade-Wurtemberg / DEU), société allemande qui propose des services industriels liés à l'installation et la logistique ainsi qu’au traitement des métaux. Pour rappel, Ardian est entré au capital de Trigo Group en 2016 et a accompagné la société dans la réalisation de ses projets de croissances externes (Trigo Group, communiqué de presse)",04/04/2019
Autre : Le spécialiste des équipements de climatisation SNDC remanie son capital,"SNDC (Midi-Pyrénées / FRA), entreprise spécialisée dans la fabrication et l'assemblage d'équipements de climatisation, de chauffage, de ventilation, de filtration d'air et de pressurisation pour les constructeurs d’engins ou de cabines, les professionnels du secteur agricole, du BTP et de l'industrie, réorganise son capital. M Capital Partners et l’équipe de la direction arrivée en 2008 cèdent leurs participations tandis que Multicroissance, BNP Paribas ainsi que les membres historiques de la direction renouvellent leur soutien à l'occasion de cette opération. Bpifrance participe en dette à cette réorganisation de capital (presse)",04/04/2019
Cession : Le spécialiste des équipements de climatisation SNDC remanie son capital,"SNDC (Midi-Pyrénées / FRA), entreprise spécialisée dans la fabrication et l'assemblage d'équipements de climatisation, de chauffage, de ventilation, de filtration d'air et de pressurisation pour les constructeurs d’engins ou de cabines, les professionnels du secteur agricole, du BTP et de l'industrie, réorganise son capital. M Capital Partners et l’équipe de la direction arrivée en 2008 cèdent leurs participations tandis que Multicroissance, BNP Paribas ainsi que les membres historiques de la direction renouvellent leur soutien à l'occasion de cette opération. Bpifrance participe en dette à cette réorganisation de capital (presse)",04/04/2019
Acquisition : Le fabricant de systèmes d'alimentations électriques Slat réorganise son capital,"Capitem soutient le troisième LBO de Slat (17 M€ de CA en 2018, Rhône-Alpes / FRA), entreprise spécialisée dans la fabrication et commercialisation d'alimentations électriques de sécurité et chargeurs de batterie destinés aux marchés de la sécurité des personnes, des biens et lieux. Suite à cette opération, l'équipe dirigeante de Slat prend le contrôle de la société et Ciclad, actionnaire majoritaire depuis 2014, sort du capital (presse)",04/04/2019
Cession : Le fabricant de systèmes d'alimentations électriques Slat réorganise son capital,"Capitem soutient le troisième LBO de Slat (17 M€ de CA en 2018, Rhône-Alpes / FRA), entreprise spécialisée dans la fabrication et commercialisation d'alimentations électriques de sécurité et chargeurs de batterie destinés aux marchés de la sécurité des personnes, des biens et lieux. Suite à cette opération, l'équipe dirigeante de Slat prend le contrôle de la société et Ciclad, actionnaire majoritaire depuis 2014, sort du capital (presse)",04/04/2019
Acquisition : Le prestataire de services aux vétérinaires La Compagnie des Vétérinaires lève 12 M€,"CM-CIC Investissement entre au capital de La Compagnie des Vétérinaires (39 M€ de CA en 2018, Nord-Pas-de-Calais / FRA), société spécialisée dans les services de fin de vie, le financement des soins, la collecte des déchets de soins vétérinaires ainsi que dans les solutions digitales de gestion des cabinets et cliniques vétérinaires, en participant à une levée de 12 M€. La transaction permettra à La Compagnie des Vétérinaires de financer son expansion sur le marché national et européen, notamment en Allemagne, Pologne et Belgique (CM-CIC Investissement, communiqué de presse)",04/04/2019
Acquisition : Perceva acquiert le groupe d'enseignement privé Albarelle auprès d'Activa Capital,"Activa Capital procède à la cession de sa participation majoritaire dans Albarelle (20 M€ de CA en 2018, Île-de-France / FRA), plateforme spécialisée dans la formation à distance aux métiers de la santé et du droit, au profit de Perceva. Pour rappel, Activa Capital a fait son entrée au capital d'Albarelle en 2010. Cette transaction permettra à Albarelle de poursuivre son expansion sur le marché local (presse)",04/04/2019
Cession : Perceva acquiert le groupe d'enseignement privé Albarelle auprès d'Activa Capital,"Activa Capital procède à la cession de sa participation majoritaire dans Albarelle (20 M€ de CA en 2018, Île-de-France / FRA), plateforme spécialisée dans la formation à distance aux métiers de la santé et du droit, au profit de Perceva. Pour rappel, Activa Capital a fait son entrée au capital d'Albarelle en 2010. Cette transaction permettra à Albarelle de poursuivre son expansion sur le marché local (presse)",04/04/2019
Acquisition : Le concepteur de satellites Aerospacelab lève 11 M€,"Aerospacelab (Région Wallonne / BEL), entreprise spécialisée dans la construction de satellites ainsi que des solutions innovantes de capture d’images et de données géospatiales, réalise un tour de table de 11 M€ mené par XAnge, marque innovation du groupe Siparex. La Société Régionale d’Investissement de Wallonie (SRIW) a également participé au tour de table en vue de soutenir l’impact régional de la start-up (Siparex, communiqué de presse)",04/04/2019
Acquisition : La société biothérapique AgomAb Therapeutics lève 21 M€,"AgomAb Therapeutics (Région Flamande / BEL), société biothérapique qui développe des traitements de différentes maladies via l’étude des anticorps agonistes, réalise un tour de table de série A de 21 M€ auprès d’Omnes Capital, de V-Bio Ventures, d’Advent France Biotechnology, de Boehringer Ingelheim Venture Fund et de Pontifax (Omnes Capital, communiqué de presse)",04/04/2019
Acquisition : Le fournisseur de solutions SIRH HR Path lève 100 M€,"HR Path (75 M€ de CA en 2017, Île-de-France / FRA), groupe spécialisé dans les SIRH (Systèmes d’Information pour les Ressources Humaines) qu'il commercialise auprès des PME, grands comptes et du secteur public, annonce avoir bouclé un troisième tour de table d'un montant de 100 M€ auprès d’Andera Partners (via Winch Capital 4) et d'un pool bancaire qui réunit Société Générale, BNP Paribas, Crédit Agricole Île-de-France et Banque Palatine. Cette opération entraîne la sortie des investisseurs historiques, qui ont participé lors des deux précédents tours de table en 2015 et en 2017, dont Activa Capital, Ardian Growth et Société Générale Capital Partenaires. Cette transaction permettra à HR Path de poursuivre son expansion internationale et de renforcer sa position dans son activité (Andera Partners, communiqué de presse)",04/04/2019
Cession : Le fournisseur de solutions SIRH HR Path lève 100 M€,"HR Path (75 M€ de CA en 2017, Île-de-France / FRA), groupe spécialisé dans les SIRH (Systèmes d’Information pour les Ressources Humaines) qu'il commercialise auprès des PME, grands comptes et du secteur public, annonce avoir bouclé un troisième tour de table d'un montant de 100 M€ auprès d’Andera Partners (via Winch Capital 4) et d'un pool bancaire qui réunit Société Générale, BNP Paribas, Crédit Agricole Île-de-France et Banque Palatine. Cette opération entraîne la sortie des investisseurs historiques, qui ont participé lors des deux précédents tours de table en 2015 et en 2017, dont Activa Capital, Ardian Growth et Société Générale Capital Partenaires. Cette transaction permettra à HR Path de poursuivre son expansion internationale et de renforcer sa position dans son activité (Andera Partners, communiqué de presse)",04/04/2019
Build-up : Catalis s’empare de l’éditeur de jeux pour consoles Runner Duck,"Soutenu par Vespa Capital et Vespa Capital France, Catalis Group (19,1 M€ de CA en 2016, Brabant-Septentrional / NLD), fournisseur de technologies numériques pour l’industrie cinématographique, rachète Runner Duck Games (Sud-Est / ENG), studio développeur de jeux pour consoles. Par cette acquisition, Catalis Group soutiendra le développement de nouveaux jeux et, à terme, se positionnera comme un éditeur de jeux de premier plan au Royaume-Uni (Vespa Capital website)",04/04/2019
Acquisition : Le formateur en ligne Simplon.co lève 12 M€,"A l’occasion d’un tour de financement, Simplon.co (Île-de-France / FRA), plateforme collaborative proposant des formations gratuites pour les métiers techniques du numérique, collecte 12 M€ auprès de Amundi Finance et Solidarité, qui intervient en lead, ainsi qu'auprès de The Caisse des Dépôts et Inco. Simplon.co ambitionne de faire croître l’effectif des personnes à former ainsi que sa présence dans les territoires éloignés de l'emploi (presse)",03/04/2019
Acquisition : Le fabricant de matériel de cuisine Tournus Equipement réorganise son capital,"Tournus Equipement (65 M€ de CA en 2016, Bourgogne / FRA), entreprise spécialisée dans la conception et la fabrication de matériel de cuisine en acier inoxydable, réorganise son capital. Andera Partners, par l'intermédiaire de son fonds Actomezz III, fournit un financement mezzanine et capital à la société, et Unigrains devient actionnaire minoritaire au sein de la société. Pour information, cette transaction constitue une sortie pour les fonds UI Gestion et MML Capital Partners tandis que Bpifrance réinvestit au sein de la société (Andera Partners website)",02/04/2019
Build-up : Gault & Frémont s’offre les spécialistes du conditionnement agroalimentaire Emballages du Dauphiné et Daujas,"Accompagnée par UI Gestion, Gault & Frémont (43,6 M€ de CA en 2017, Centre / FRA), société qui fabrique des emballages en papier, en carton et des produits de cuisson destinés à l’industrie agroalimentaire, acquiert Daujas (Midi-Pyrénées / FRA), spécialiste de l’emballage en papier et Emballages du Dauphiné (‎Rhône-Alpes / FRA), société également spécialisée dans la fabrication d’emballages pour l’industrie agroalimentaire. Cette opération permettra à la société de poursuivre ses stratégies de développement de nouveaux produits (UI Gestion, communiqué de presse)",02/04/2019
Cession : Le fabricant de matériel de cuisine Tournus Equipement réorganise son capital,"Tournus Equipement (65 M€ de CA en 2016, Bourgogne / FRA), entreprise spécialisée dans la conception et la fabrication de matériel de cuisine en acier inoxydable, réorganise son capital. Andera Partners, par l'intermédiaire de son fonds Actomezz III, fournit un financement mezzanine et capital à la société, et Unigrains devient actionnaire minoritaire au sein de la société. Pour information, cette transaction constitue une sortie pour les fonds UI Gestion et MML Capital Partners tandis que Bpifrance réinvestit au sein de la société (Andera Partners website)",02/04/2019
Autre : Le fabricant de matériel de cuisine Tournus Equipement réorgansie son capital,"Tournus Equipement (65 M€ de CA en 2016, Bourgogne / FRA), entreprise spécialisée dans la conception et la fabrication de matériel de cuisine en acier inoxydable, réorganise son capital. Andera Partners, par l'intermédiaire de son fonds Actomezz III, fournit un financement mezzanine et capital à la société, et Unigrains devient actionnaire minoritaire au sein de la société. Pour information, cette transaction constitue une sortie pour les fonds UI Gestion et MML Capital Partners tandis que Bpifrance réinvestit au sein de la société (Andera Partners website)",02/04/2019
Acquisition : Pechel entre au capital du constructeur naval Grand Large Yachting,"Pechel Industries Partenaires prend une participation minoritaire dans Grand Large Yachting (Haute Normandie / FRA), entreprise de construction navale fabriquant des yachts, des voiliers, des catamarans ainsi que d’autres bateaux légers en aluminium ou en matériaux composites. L’investissement vise à accélérer la croissance de l’entreprise à travers des acquisitions en France et à l’international (presse)",02/04/2019
Autre : Le distributeur en ligne de produits de bricolage ManoMano lève 110 M€,"Dans le cadre d'un tour de table de 110 M€, Eurazeo Growth, né du rapprochement entre les équipes d'Idinvest Growth et d'Eurazeo Croissance, investit 50 M€ dans ManoMano (250 M€ de CA en 2017, Île-de-France / FRA), société spécialisée dans la vente en ligne de produits de bricolage et de jardinage. Cette transaction a été réalisée aux côtés de nouveaux investisseurs, tels que Aglae Ventures et BPI Large Venture ainsi que des investisseurs historiques de ManoMano, y compris General Atlantic, Partech Venture et CM-CIC Investissement. Ce nouveau tour de table permettra à ManoMano de poursuivre sa croissance à l'international et de développer ses offres BtoC et BtoB, ainsi que d'étoffer ses équipes R&D (Eurazeo, communiqué de presse)",02/04/2019
Acquisition : Le distributeur en ligne de produits de bricolage ManoMano lève 110 M€,"Dans le cadre d'un tour de table de 110 M€, Eurazeo Growth, né du rapprochement entre les équipes d'Idinvest Growth et d'Eurazeo Croissance, investit 50 M€ dans ManoMano (250 M€ de CA en 2017, Île-de-France / FRA), société spécialisée dans la vente en ligne de produits de bricolage et de jardinage. Cette transaction a été réalisée aux côtés de nouveaux investisseurs, tels que Aglae Ventures et BPI Large Venture ainsi que les investisseurs historiques de ManoMano, y compris General Atlantic, Partech Venture et CM-CIC Investissement. Ce nouveau tour de table permettra à ManoMano de poursuivre sa croissance à l'international et de développer ses offres  BtoC et BtoB, ainsi que d'étoffer ses équipes R&D (Eurazeo, communiqué de presse)",02/04/2019
Build-up : Ponroy s'empare du fabricant de produits pharmaceutiques Pasquali Healthcare,"Soutenu par 3i Group, Tikehau Capital et Cathay Capital, Laboratoires Yves Ponroy (170 M€ de CA en 2016, Pays de la Loire / FRA), groupe spécialisé dans le développement de produits de santé naturels, procède à l'acquisition de Pasquali Healthcare (23 M€ de CA en 2018, Toscane / ITA), société spécialisée dans le développement et la commercialisation de produits pharmaceutiques en vente libre, notamment des soins dermatologiques et des compléments alimentaires. Il s'agit de la troisième acquisition réalisée par Ponroy après l'entrée en majoritaire de 3i Group en 2017 (3I Group, communiqué de presse)",02/04/2019
Build-up : Biogroup acquiert le laboratoire de biologie médicale Unilians,"Soutenue par Andera Partners, Kepler Cheuvreux IFE et EMZ Partners, Biogroup (Alsace / FRA), réseau de laboratoires d'analyses médicales spécialisé en biologie qui offre des services de diagnostic pour le compte de patients et médecins, a signé un accord en vue de l'acquisition de 80 % des droits économiques de Unilians (90 M€ de CA en 2018, Rhône-Alpes / FRA), réseau de laboratoire de biologie médicale. Cette acquisition permet à Biogroup de poursuivre son expansion géographique, notamment dans les départements de la Loire, le Rhône, l’Ain et l’Isère où il n'était pas présent. Pour financer cette opération, Biogroup procède à la mise en place d'un TLB (presse)",01/04/2019
Autre : Le spécialiste en ressources humaines Link Group réorganise son capital,"Link Group (63 M€ de CA en 2018, Alsace / FRA), entreprise spécialisée en ressources humaines qui fournit un service complet, allant du conseil en recrutement aux différentes formations, réorganise son capital et réalise un nouveau buy-out. Eurefi, en compagnie de Bpifrance et Euro Capital, a participé à cette opération en acquérant une participation minortaire. Pour rappel, le précédent buy-out a été réalisé en 2017 (presse)",01/04/2019
Cession : Le concepteur de lasers Amplitude Laser réorganise son capital,"Cathay Capital, Bpifrance, Mérieux Equity Partners et Auriga Partners ont cédé leurs participations dans Amplitude Laser (Île-de-France / FRA), société qui conçoit et fabrique des lasers de différentes technologies pour les entreprises des secteurs médicaux et de l’industrie, au profit de la société de capital investissement L-GAM, qui devient désormais actionnaire majoritaire. Cathay, Bpifrance, Mériux le Auriga ont soutenu le développement de Amplitude au Japon, en Corée, en Chine ainsi qu'aux États-Unis (Cathay Capital, communiqué de presse)",01/04/2019
Acquisition : NCI accompagne la création du groupe de cabinet de conseil en RH Human & Work Project,"Les cabinets de conseils en ressources humaines Stimulus (Île-de-France / FRA), spécialiste en matière de bien-être et santé au travail (accompagné par Turenne capital depuis 2014), Nexmove (Île-de-France / FRA), spécialiste en évolution professionnelle et Equilibres (Île-de-France / FRA), acteur de référence de l'égalité au travail, fusionnent pour créer le groupe Human & Work Project. Turenne prend part à cette opération en réinvestissant dans le groupe nouvellement formé aux côtés de NCI, Bpifrance et GENEO Capital Entrepreneur ainsi que de 24 managers qui ont acquis 60 % des actions du groupe. Cette transaction permettra au groupe d'accélérer son développement et d'étendre sa présence géographique en Europe (Turenne Capital, communiqué de presse)",01/04/2019
Autre : Latour Capital s’empare du distributeur de prêts-à-porter outdoor Atlas for Men,"Dans le cadre d’un LBO secondaire, Latour Capital acquiert la participation majoritaire détenue par Activa Capital dans Atlas for Men (166 M€ de CA en 2017, Île-de-France / FRA), distributeur d’une large gamme de vêtements et d’accessoires outdoor. Dans le cadre de cettre transaction, Latour Capital est entré en négociations avec les créanciers d’Atlas for Men, entre autres CM-CIC Investissement et Crédit Agricole Nord-Est, pour bénéficier d’une dette senior. Latour Capital soutiendra Atlas for Men aux côtés d’Indigo Capital et d’Initiative & Finance (presse)",01/04/2019
Autre : Ixo Private Equity accompagne le spécialiste du traitement des déchets Tesalys,"Tesalys (3 M€ de CA en 2017, Midi-Pyrénées / FRA), entreprise spécialisée dans la fabrication et la commercialisation de systèmes de traitement des déchets d’activités de soin à risque infectieux, procède à une augmentation de capital. Entrepreneur Venture, actionnaire depuis 2014, a investi environ 3 M€ et a converti une partie de ses obligations convertibles, tandis qu’Ixo Private Equity (lead) et Sigma Gestion ont investi 6 M€. Cette opération vise à soutenir les projets de croissance de la société sur le marché national et international ainsi que le développement de nouveaux produits (Ixo Private Equity, communiqué de presse)",01/04/2019
Levée de fonds : Citizen Capital lance son fonds Citizen Capital Impact Initiative,"Citizen Capital, en compagnie de Allianz France, annonce le lancement de Citizen Capital Impact Initiative (CKI²), avec un objectif de 25 M€ et un premier closing à 18 M€. Ce fonds sera dédié aux start-ups en phase de déploiement commercial et co-investira avec le fonds Citizen Capital II (Citizen Capital, communiqué de presse)",01/04/2019
Cession : Le spécialiste de l’infogérance et de l’ingénierie systèmes & réseaux Infodis réorganise son capital,"Le Groupe Infodis (43 M€ de CA en 2018, Île-de-France / FRA), société spécialisée dans l'ingénierie informatiques, réorganise son capital. Ciclad, qui détenait une participation majoritaire depuis 2016, cède au profit de LBO France, qui devient désormais l’actionnaire majoritaire, en s'adjujant 65% du capital. Indigo Capital soutient cette acquisition en apportant une dette mezzanine (LBO France, communiqué de presse)",01/04/2019
Acquisition : Le spécialiste de l’infogérance et de l’ingénierie systèmes & réseaux Infodis réorganise son capital,"Le Groupe Infodis (43 M€ de CA en 2018, Île-de-France / FRA), société spécialisée dans l'ingénierie informatiques, réorganise son capital. Ciclad, qui détenait une participation majoritaire depuis 2016, cède au profit de LBO France, qui devient désormais l’actionnaire majoritaire, en s'adjujant 65% du capital. Indigo Capital soutient cette acquisition en apportant une dette mezzanine (LBO France, communiqué de presse)",01/04/2019
Acquisition : CIC Capital et Pesca soutiennent le spécialiste du négoce et de la logistique de matériaux en vrac à rendement énergétique biologique Brüning,"Dans le cadre d’un OBO, Pesca Equity Partners et CIC Capital, branche internationale de CM-CIC Investissement, acquièrent une participation minoritaire dans Brüning (Basse-Saxe / DEU), groupe qui propose des produits en vrac à forte capacité énergétique et des centrales électriques à biomasse. L’équipe de direction conservera la majorité du capital (CM-CIC Investissement, communiqué de presse)",01/04/2019
Acquisition : Latour Capital s’empare du distributeur de prêts-à-porter outdoor Atlas for Men,"Dans le cadre d’un LBO secondaire, Latour Capital acquiert la participation majoritaire détenue par Activa Capital dans Atlas for Men (Île-de-France / FRA), distributeur d’une large gamme de vêtements et d’accessoires outdoor. Latour Capital soutiendra Atlas for Men aux côtés d’Indigo Capital et d’Initiative & Finance (presse)",01/04/2019
Acquisition : Agro Invest investit dans l'entreprise agroalimentaire Pierre Martinet,"Agro Invest et Sofiprotéol annoncent l'acquisition d'une participation minoritaire dans Pierre Martinet (165 M€ de CA en 2018, Rhône-Alpes / FRA), entreprise spécialisée dans la production de salades prête à consommer, en investissant 19 M€. Suite à cette opération, le fondateur du groupe conservera 84 % des actions dans Pierre Martinet. Cette transaction permettra de soutenir la croissance de Pierre Martinet qui prévoit notamment d'agrandir son siège de 4500m² pour pouvoir augmenter sa capacité de production à 10.000 tonnes par an (Agro Invest, communiqué de presse)",01/04/2019
Financement : Le spécialiste de l’infogérance et de l’ingénierie systèmes & réseaux Infodis réorganise son capital,"Le Groupe Infodis (43 M€ de CA en 2018, Île-de-France / FRA), société spécialisée dans l'ingénierie informatiques, réorganise son capital. Ciclad, qui détenait une participation majoritaire depuis 2016, cède au profit de LBO France, qui devient désormais l’actionnaire majoritaire, en s'adjujant 65% du capital. Indigo Capital soutient cette acquisition en apportant une dette mezzanine (LBO France, communiqué de presse)",01/04/2019
Cession : Activa Capital se déleste du distributeur de prêts-à-porter outdoor Atlas for Men,"Dans le cadre d’un LBO secondaire, Latour Capital acquiert la participation majoritaire détenue par Activa Capital dans Atlas for Men (Île-de-France / FRA), distributeur d’une large gamme de vêtements et d’accessoires outdoor. Latour Capital soutiendra Atlas for Men aux côtés d’Indigo Capital et d’Initiative & Finance (presse)",01/04/2019
Autre : Latour Capital s’empare du distributeur de prêts-à-porter outdoor Atlas for Men,"Dans le cadre d’un LBO secondaire, Latour Capital acquiert la participation majoritaire détenue par Activa Capital dans Atlas for Men (Île-de-France / FRA), distributeur d’une large gamme de vêtements et d’accessoires outdoor. Latour Capital soutiendra Atlas for Men aux côtés d’Indigo Capital et d’Initiative & Finance (presse)",01/04/2019
Cession : Andera Partners se déleste du concepteur et fournisseur de produits cosmétiques Maesa,"Dans le cadre d’un LBO secondaire, Bain Capital acquiert une participation majoritaire dans Maesa (Île-de-France / FRA), concepteur et fournisseur de divers produits cosmétiques et d’accessoires de beauté pour le compte de grandes marques. La transaction entraîne la sortie d’Andera Partners et Tikehau Capital qui ont accompagné Maesa depuis 2014. Bain Capital soutiendra Maesa dans sa prochaine phase de développement, aux côtés de ses fondateurs et de son équipe dirigeante (Bain Capital, communiqué de presse)",01/04/2019
Cession : Tikehau Capital se déleste du concepteur et fournisseur de produits cosmétiques Maesa,"Dans le cadre d’un LBO secondaire, Bain Capital acquiert une participation majoritaire dans Maesa (Île-de-France / FRA), concepteur et fournisseur de divers produits cosmétiques et d’accessoires de beauté pour le compte de grandes marques. La transaction entraîne la sortie d’Andera Partners et Tikehau Capital qui ont accompagné Maesa depuis 2014. Bain Capital soutiendra Maesa dans sa prochaine phase de développement, aux côtés de ses fondateurs et de son équipe dirigeante (Bain Capital, communiqué de presse)",01/04/2019
Autre : Eurazeo en partenariat avec CIC et BNP Paribas pour la création d'un fonds dédié à la croissance des entreprises européennes en chine,"Eurazeo a été choisi par CIC (China Investment Corporation) et BNP Paribas pour gérér un fonds dédié aux sociétés françaises et européennes souhaitant se développer en Chine. CIC, BNP Paribas et Eurazeo investiront en majorité dans ce fonds qui est estimé atteindre 1,5 Md€ (Eurazeo, communiqué de presse)",01/04/2019
Acquisition : Irdi Soridec investit dans le développeur de logiciels de santé SeqOne,"Via son véhicule IRDInov 2, Irdi Soridec Gestion a participé au tour de table de 3 M€ de SeqOne (Languedoc-Roussillon / FRA), société qui développe un logiciel d’analyse de données génomiques de séquençage de nouvelle génération pour les secteurs de la santé publique et privée, en compagnie de Bpifrance et d’Elaia. Cette transaction permettra à SeqOne d’accélérer le développement de sa plateforme (Irdi Soridec Gestion, communiqué de presse)",01/04/2019
Autre : Le distributeur de capteurs sans fil Oceasoft annonce son augmentation de capital,"Détenue minoritairement par Ixo Private Equity, Oceasoft (7,6 M€ de CA en 2017, Languedoc-Roussillon / FRA), société spécialisée dans la conception et la commercialisation de capteurs sans fil pour la surveillance de paramètres physiques, annonce une augmentation de capital souscrite par Vatel Capital, qui détient désormais 21,65 %. La transaction permettra à Oceasoft de poursuivre son développement et d’élargir son offre de produits (Oceasoft, communiqué de presse)",01/04/2019
Autre : Turenne accompagne la création du groupe de cabinet de conseil en RH Human & Work Project,"Les cabinets de conseils en ressources humaines Stimulus (Île-de-France / FRA), spécialiste en matière de bien-être et santé au travail (accompagné par Turenne capital depuis 2014), Nexmove (Île-de-France / FRA), spécialiste en évolution professionnelle et Equilibres (Île-de-France / FRA), acteur de référence de l'égalité au travail, fusionnent pour créer le groupe Human & Work Project. Turenne prend part à cette opération en réinvestissant dans le groupe nouvellement formé aux côtés de NCI, Bpifrance et GENEO Capital Entrepreneur ainsi que de 24 managers qui ont acquis 60 % des actions du groupe. Cette transaction permettra au groupe d'accélérer son développement et d'étendre sa présence géographique en Europe (Turenne Capital, communiqué de presse)",01/04/2019
Build-up : Climb up s’empare de l’exploitant de salle de loisirs Vertilac,"Détenue minoritairement par Calcium Capital, Climb up (8 M€ de CA en 2018, Rhône-Alpes / FRA), société qui fournit des salles d’escalade indoor, acquiert Vertilac (?Rhône-Alpes / FRA), société qui exploite des salles de loisirs. A la suite de cette transaction, Vertilac sera rebaptisée Climb Up Chambéry (presse)",30/03/2019
Levée de fonds : Turenne lève 100 M€ pour Capital Santé 2,"Turenne réalise le premier closing de son deuxième fonds de Santé, le FCPI Capital Santé 2 à 100 M€. Le fonds a pour objectif de lever 140 M€ à 150 M€ et d'investir dans 10 à 15 sociétés françaises opérant dans la santé (Turenne, communiqué de presse)",29/03/2019
"Cession : Ardian entre en négociations exclusives pour la cession de Park Indigo, spécialiste en gestion de parking","Actionnaire depuis 2014, Ardian entre en négociations exclusives pour la cession de sa participation de 50% dans Park Indigo (300 M€ de CA en 2016, Île-de-France, FRA), entreprise spécialisée dans la conception, la réalisation, la rénovation et la gestion d'ouvrages et de systèmes de tarification du stationnement, à Mirova (Natixis Investment Managers) et MEAG (Ardian, communiqué de presse)",29/03/2019
Acquisition : Trail Capital et China Synergy Fund investissent dans la société de traitement de surface Electropoli,"Trail Capital et China Synergy Fund, un fonds co-géré par CICC Capital et TPG Capital, acquièrent Electropoli (Rhône-Alpes / FRA), groupe spécialisé dans le traitement de surfaces pour l'industrie automobile, auprès de Impala Capital Partners. Les deux fonds soutiendront l’expansion de Electropoli sur le marché chinois (CICC Capital, communiqué de presse)",28/03/2019
Financement : Céréa Partenaire soutient l’acquisition du producteur d’ingrédients Italcanditi par Investindustrial,"Investindustrial VI acquiert une participation majoritaire dans Italcanditi (106 M€ de CA en 2017, Lombardie / ITA), société qui produit des ingrédients à base de fruits et de crèmes destinés aux industries alimentaires et laitières. Cette transaction a été soutenue par une dette senior à laquelle Céréa Partenaire, via Céréa Dette II, a participé. Il s’agit du deuxième investissement en Italie du fonds Céréa Dette II (Céréa Partenaire, communiqué de presse)",27/03/2019
